sexe;annee;prenoms
F;2004;Andréa
M;2015;Sofiane
M;2012;Pacôme
F;2009;Nélia
M;2014;Téo
M;2004;Tom
M;2021;Valentino
M;2005;Barthélémy
M;2018;Darius
F;2020;Enora
M;2004;Angelo
F;2015;Sofya
F;2012;Priscille
F;2009;Noélie
F;2014;Thaïs
M;2004;Vianney
F;2019;Ema
M;2005;Brieuc
F;2018;Déborah
F;2020;Hiba
F;2004;Anne-Lise
F;2015;Soline
F;2012;Prune
F;2009;Rym
F;2014;Viviane
M;2004;Yanni
F;2019;Éva
F;2005;Candice
M;2018;Edward
F;2020;Kali
F;2004;Awa
M;2015;Ulysse
M;2012;Rafael
F;2009;Sana
M;2014;Yacine
M;2005;Abel
M;2019;Edmond
F;2005;Charlotte
M;2018;Elie
F;2020;Téa
F;2004;Axelle
F;2015;Zoë
F;2012;Safa
M;2009;Sasha
F;2014;Yasmine
F;2005;Adèle
M;2019;Ishak
F;2005;Clarisse
F;2018;Esra
M;2021;Victor
M;2004;Brahim
M;2016;Abdoulaye
M;2012;Samy
F;2009;Tali
F;2014;Yuna
M;2005;Adrien
M;2019;Logan
F;2005;Dina
F;2018;Feryel
M;2021;Maël
M;2004;Chad
M;2016;Aboubacar
M;2012;Sekou
M;2009;Tidiane
M;2015;Abdel
M;2005;Allan
F;2019;Angelina
F;2005;Élodie
F;2018;Gaïa
M;2021;Timothée
F;2004;Charlène
M;2016;Adrien
F;2012;Sylvie
M;2009;Timothé
M;2015;Abraham
F;2005;Alyssia
F;2019;Éléa
F;2005;Emma
F;2018;Hanya
F;2021;Alba
F;2004;Daria
F;2016;Agnès
F;2012;Tali
M;2009;Yann
M;2015;Adrien
F;2005;Ambre
F;2019;Imani
F;2005;Ethel
F;2018;Hermine
M;2021;Mathis
F;2004;Diana
M;2016;Aimé
M;2012;Thibault
M;2009;Yassin
F;2015;Agnès
M;2005;Angel
M;2019;Barnabé
F;2005;Flore
M;2018;Hugo
F;2021;Noa
F;2004;Donia
F;2016;Amalia
M;2012;Vivien
M;2009;Yassine
F;2015;Aïsha
M;2005;Antonin
M;2019;Felix
M;2005;Florent
M;2018;Iyad
M;2021;Yanis
M;2004;Edgar
F;2016;Astrid
M;2012;Warren
F;2009;Zoé
F;2015;Aïssa
F;2005;Aurélia
F;2019;Ayah
M;2005;Foucauld
M;2018;Josh
M;2021;Maxence
F;2004;Éléonore
F;2016;Athénaïs
F;2012;Yaël
F;2010;Abigail
M;2015;Aksil
M;2005;Aymeric
F;2019;Melina
M;2005;Hamza
F;2018;Julie
F;2021;Anaïs
F;2004;Elisa
F;2016;Ayana
M;2012;Youssouf
M;2010;Aksil
F;2015;Aline
F;2005;Célina
F;2019;Thalia
F;2005;Hanna
F;2018;Kelly
F;2021;Capucine
F;2004;Eloane
M;2016;Bilal
F;2012;Zohra
M;2010;Alban
F;2015;Alyssa
F;2005;Coline
M;2019;Abraham
F;2005;Ilana
M;2018;Kenzo
F;2021;Sophia
M;2004;Emmanuel
M;2016;Bilel
M;2013;Abdoul
M;2010;Alpha
F;2015;Amani
F;2005;Coraline
M;2019;Amara
F;2005;Ingrid
M;2018;Kilyan
F;2021;Assya
M;2004;Etienne
M;2016;Chahine
F;2013;Aïssata
F;2010;Amaya
M;2015;Andrew
M;2005;Daniel
M;2019;Jassim
F;2005;Irina
M;2018;Lévi
F;2021;Coline
M;2004;Fabrice
M;2016;Colin
F;2013;Alexandra
F;2010;Ambre
M;2015;Anis
F;2005;Eléa
M;2019;Keziah
M;2005;Issam
F;2018;Liana
F;2021;Georgia
F;2004;Gabriela
M;2016;Diego
M;2013;Andréa
F;2010;Ambrine
F;2015;Anna
F;2005;Elia
M;2019;Loïs
M;2005;Jacques
M;2018;Malick
M;2021;Noham
M;2004;Gaétan
M;2016;El
F;2013;Angel
F;2010;Amy
M;2015;Babacar
F;2005;Eloïse
M;2019;Mahé
M;2005;Kenan
F;2018;Manel
M;2021;Aurélien
M;2004;Guilhem
M;2016;Émile
F;2013;Antonia
M;2010;Anas
M;2015;Basile
F;2005;Emilie
M;2019;Merlin
F;2005;Kiara
F;2018;Mara
M;2021;Mateo
F;2004;Haby
M;2016;Ernest
F;2013;Ariane
M;2010;Andy
F;2015;Cléa
F;2005;Erine
M;2019;Sebastian
F;2005;Lili
F;2018;Maud
F;2021;Helena
M;2004;Idris
M;2016;Flavio
F;2013;Auriane
F;2010;Ania
F;2015;Clémence
M;2005;Gaétan
M;2019;Térence
F;2005;Lou
M;2018;Mohammed
F;2021;Mariama
M;2004;Sékou
F;2016;Frida
F;2013;Awa
M;2010;Anselme
F;2015;Clothilde
M;2005;Gaspar
F;2019;Eydel
F;2005;Mariama
M;2018;Mouhamadou
M;2021;Yacine
F;2004;Tania
M;2016;Giulian
M;2013;Ben
F;2010;Apolline
M;2015;Edmond
F;2005;Gloria
F;2019;Layla
M;2005;Matéo
M;2018;Nael
M;2021;Édouard
M;2004;Théodore
F;2016;Hania
F;2013;Bintou
M;2010;Aurel
F;2015;Ella
F;2005;Grâce
F;2019;Lea
F;2005;Mila
F;2018;Nesrine
M;2021;Camil
M;2004;Timéo
M;2016;Harry
M;2013;Djibril
F;2010;Bianca
F;2015;Emilie
M;2005;Jonah
F;2019;Noélie
M;2005;Moussa
M;2018;Nolan
M;2021;Darius
M;2004;Ylan
M;2016;Jassim
F;2013;Dune
F;2010;Billie
M;2015;Emmanuel
M;2005;Joshua
F;2019;Tasnime
F;2005;Naomi
F;2018;Océane
M;2021;Emilio
M;2005;Abdoul
M;2016;Jérémie
M;2013;Édouard
F;2010;Binta
F;2015;Emy
M;2005;Karl
M;2020;Isaac
F;2005;Nisrine
F;2018;Olympe
M;2021;Idris
M;2005;Alex
M;2016;Johan
F;2013;Elena
M;2010;Boubou
F;2015;Fatou
M;2005;Killian
F;2020;Chloé
M;2005;Nolan
M;2018;Raphael
M;2021;Timéo
M;2005;Amin
M;2016;Joshua
F;2013;Eliane
F;2010;Camilia
M;2015;Gaétan
M;2005;Lancelot
F;2020;Charlotte
M;2005;Pierre-Louis
F;2018;Safiya
F;2021;Hanaé
F;2005;Anna
F;2016;Kadiatou
F;2013;Élise
F;2010;Clara
M;2015;Henry
M;2005;Lazar
F;2020;Anouk
F;2005;Prudence
F;2018;Sandra
F;2021;Kamila
F;2005;Annabelle
M;2016;Killian
M;2013;Elyas
M;2010;Colin
M;2015;Ibrahim
F;2005;Lena
F;2020;Nora
F;2005;Rivka
F;2018;Sara
M;2021;Ivan
M;2005;Ariel
F;2016;Leila
F;2013;Ema
M;2010;Côme
M;2015;Ilian
F;2005;Lévana
F;2020;Lise
F;2005;Roxane
F;2018;Sélène
F;2021;Athénaïs
F;2005;Béatrice
F;2016;Leyna
M;2013;Hakim
F;2010;Divine
M;2015;Ilyes
F;2005;Lia
F;2020;Stella
F;2005;Sabine
F;2018;Soumaya
F;2021;Éloïse
F;2005;Bérénice
F;2016;Liz
M;2013;Hugo
F;2010;Djena
F;2015;Isis
F;2005;Louison
F;2020;Louisa
F;2005;Sacha
M;2018;Tenzin
M;2021;Aviel
F;2005;Christine
M;2016;Lucas
M;2013;Imran
F;2010;Élisa
M;2015;Issa
M;2005;Lucien
M;2020;Omar
F;2005;Safiatou
F;2018;Ysée
M;2021;Elyas
M;2005;Clarence
F;2016;Lucy
M;2013;Jonathan
F;2010;Élise
M;2015;Jacques
M;2005;Ludovic
F;2020;Colette
M;2005;Salim
M;2019;Ibrahim
F;2021;Grace
F;2005;Clotilde
F;2016;Malak
F;2013;June
F;2010;Ella
M;2015;Jaden
F;2005;Maïssa
F;2020;Nelya
F;2005;Salomé
F;2019;Ella
F;2021;Thalia
M;2005;Constant
M;2016;Manil
F;2013;Kahina
M;2010;Elouan
F;2015;Johanna
F;2005;Maïwenn
F;2020;Lilya
F;2005;Samantha
M;2019;Axel
F;2021;Dahlia
M;2005;Cyril
F;2016;Mathilde
F;2013;Lahna
M;2010;Emil
M;2015;Justin
F;2005;Mariana
M;2020;Yassine
F;2005;Sana
M;2019;Ilyan
F;2021;Malak
F;2005;Djeneba
M;2016;Maxence
F;2013;Leonor
F;2010;Enola
M;2015;Lazare
F;2005;Marion
F;2020;Gabriella
M;2005;Santiago
F;2019;Ambre
F;2021;Amira
M;2005;Dylan
F;2016;Mayssa
F;2013;Lucy
F;2010;Eya
F;2015;Léana
F;2005;Marthe
F;2020;Maïssa
F;2005;Sasha
M;2019;Elias
F;2021;Hiba
M;2005;Eliott
F;2016;Mila
F;2013;Lydia
F;2010;Flora
F;2015;Lena
M;2005;Matis
F;2020;Paola
M;2005;Shawn
M;2019;Imran
F;2021;Nélya
M;2005;Elliot
F;2016;Naomie
F;2013;Maëlyne
F;2010;Haby
M;2015;Léopold
M;2005;Matteo
F;2020;Céline
M;2005;Sidy
M;2019;William
M;2021;Yazid
F;2005;Ema
F;2016;Nicole
M;2013;Martin
F;2010;Heidi
M;2015;Lévi
M;2005;Mattéo
M;2020;Harry
M;2005;Siméon
M;2019;Andrea
F;2021;Domitille
F;2005;Emilia
M;2016;Nils
F;2013;Maryam
F;2010;Jade
M;2015;Lilian
M;2005;Mohammad
M;2020;Amadou
F;2005;Stella
M;2019;Daniel
F;2021;Ethel
M;2005;Ewan
M;2016;Nino
F;2013;Melina
M;2010;James
F;2015;Liora
F;2005;Nicole
F;2020;Ayla
F;2005;Tamara
F;2019;Alba
M;2021;Eyal
M;2005;Eythan
F;2016;Noa
F;2013;Meriam
M;2010;Jarod
M;2015;Loan
M;2005;Nil
F;2020;Ivy
M;2005;Virgile
F;2019;Lisa
M;2021;Karim
M;2005;Fabien
F;2016;Patricia
M;2013;Mohamed-Amine
M;2010;Jayden
F;2015;Louane
M;2005;Paul
F;2020;Léana
M;2005;Xavier
F;2019;Raphaëlle
F;2021;Agnès
F;2005;Fantine
M;2016;Ryan
M;2013;Naïm
M;2010;Jérôme
M;2015;Louka
F;2005;Rim
M;2020;Mouhamed
M;2005;Yves
F;2019;Colette
F;2021;Salimata
M;2005;Filipe
M;2016;Salim
M;2013;Niels
M;2010;John
M;2015;Mahdi
F;2005;Romane
M;2020;Qassim
M;2006;Adam
M;2019;Evan
F;2021;Shira
F;2005;Flavia
F;2016;Sara
F;2013;Noa
M;2010;Josué
M;2015;Malone
F;2005;Safa
F;2020;Aaliyah
M;2006;Adame
F;2019;Lana
M;2021;Ahmad
M;2005;Flavien
F;2016;Serena
F;2013;Noélie
M;2010;Kamil
M;2015;Mamoudou
F;2005;Shanna
F;2020;Léane
F;2006;Adélaïde
F;2019;Nora
M;2021;Jessim
F;2005;Floriane
M;2016;Shay
F;2013;Olympe
M;2010;Kassim
M;2015;Marco
M;2005;Simon
F;2020;Liyah
M;2006;Amir
M;2019;Arsène
M;2021;Thiago
M;2005;Franck
M;2016;Thomas
M;2013;Philippe
F;2010;Khadidja
M;2015;Marcus
F;2005;Solène
M;2020;Cheikh
F;2006;Anaïs
F;2019;Philippine
M;2021;Yannis
F;2005;Hannah
M;2016;Tony
M;2013;Raoul
F;2010;Léna
M;2015;Marwan
M;2005;Souleymane
F;2020;Djeneba
F;2019;Izia
F;2021;Alima
M;2005;Hugo
M;2016;Xavier
F;2013;Rose
M;2010;Leo
F;2015;Marylou
M;2005;Stan
F;2020;Kamila
M;2019;Ibrahima
F;2021;Eliza
F;2005;Iman
M;2017;Adil
M;2013;Saad
F;2010;Linda
F;2015;Maud
M;2005;Swann
F;2020;Layana
M;2019;Sasha
F;2021;Perrine
F;2005;Imène
F;2017;Aïssata
F;2013;Safa
F;2010;Lucia
M;2015;Mayas
F;2005;Tara
M;2020;Jonathan
M;2019;Leo
M;2021;Abdullah
M;2005;James
F;2017;Alice
M;2013;Salim
M;2010;Morgan
M;2015;Mouad
M;2005;Thibaud
M;2020;Sidy
M;2019;Andréa
M;2021;Arthus
F;2005;Jenna
M;2017;Aloïs
F;2013;Salomé
F;2010;Nelly
M;2015;Nael
M;2005;Tiago
M;2020;Demba
M;2019;Ilian
M;2021;Elian
F;2005;Kadiatou
M;2017;Anatole
F;2013;Séléna
F;2010;Noélie
M;2015;Naor
F;2005;Violette
M;2020;Eloi
M;2019;Yacine
M;2021;Jérémie
F;2005;Kim
M;2017;Andrea
M;2013;Sohan
M;2010;Nour
M;2015;Nayel
M;2005;Yasser
M;2020;Melvil
F;2019;Gabriela
M;2021;Riyad
F;2005;Lana
F;2017;Anne-Marie
M;2013;Stanislas
M;2010;Oussama
M;2015;Neil
M;2005;Zachary
F;2020;Eléanor
M;2019;El
F;2021;Djelika
M;2005;Léo
M;2017;Arthus
F;2013;Talia
M;2010;Owen
M;2015;Nils
M;2006;Abdou
F;2020;Eléna
F;2019;Tina
F;2021;Léah
M;2005;Loïc
F;2017;Athénaïs
F;2013;Tania
M;2010;Paolo
F;2015;Norah
M;2006;Adem
F;2020;Olympia
F;2019;Miya
F;2021;Morgane
F;2005;Maé
F;2017;Aurélie
F;2013;Tasnim
F;2010;Rahma
F;2015;Olivia
M;2006;Alassane
F;2020;Suzie
M;2019;Ayaan
F;2021;Ruby
F;2005;Maëlys
M;2017;Bastien
M;2013;Théo
M;2010;Riyad
M;2015;Owen
F;2006;Alba
M;2020;Maxim
M;2019;Aymeric
F;2021;Sohane
F;2005;Maéva
M;2017;Brieuc
M;2013;Tom
F;2010;Rosalie
F;2015;Paola
M;2006;Alec
F;2020;Alina
M;2019;Colin
M;2021;Boubou
F;2005;Mahaut
F;2017;Caroline
F;2013;Valentina
M;2010;Sacha
F;2015;Racha
F;2006;Alessandra
F;2020;Esma
M;2019;Laszlo
M;2021;Honoré
F;2005;Maïa
M;2017;Charly
F;2013;Wendy
F;2010;Sacha
F;2015;Romane
F;2006;Alexia
M;2004;Aaron
F;2019;Shana
F;2019;Basma
F;2005;Malak
F;2017;Christina
F;2013;Zahra
M;2010;Samir
F;2015;Sana
M;2006;Alexy
F;2004;Alessia
M;2019;Albert
F;2019;Miral
M;2005;Marwane
F;2017;Cléa
M;2014;Aaron
M;2010;Samuel
F;2015;Sarah
F;2006;Alicia
M;2004;Amara
M;2019;Gael
F;2019;Swann
M;2005;Maxim
M;2017;Clovis
M;2014;Adam
F;2010;Sephora
F;2015;Sira
M;2006;Allan
F;2004;Amélie
M;2019;Louay
M;2019;George
F;2005;Mélanie
F;2017;Divine
M;2014;Adrien
F;2010;Sidonie
F;2015;Sixtine
M;2006;Anas
F;2004;Angélina
M;2010;Alexis
F;2019;Éline
F;2005;Méline
M;2017;Eden
M;2014;Alexander
F;2010;Sira
M;2015;Vadim
F;2019;Louane
F;2004;Bahia
F;2010;Alice
M;2019;Alessio
F;2005;Myrtille
M;2017;Edmond
M;2014;Aloïs
F;2010;Sofia
M;2015;Youssef
F;2019;Lynn
M;2004;Baptiste
F;2010;Amalia
M;2019;Adonis
M;2005;Nassim
M;2017;Eliot
F;2014;Alyah
F;2010;Stella
M;2015;Zakariya
F;2019;Martha
F;2004;Bérénice
F;2010;Amélia
M;2019;Artur
F;2005;Natasha
M;2017;Elliott
M;2014;Anatole
M;2010;Taha
F;2016;Alexandra
F;2019;Zeynab
M;2004;Brieuc
F;2010;Anaëlle
F;2019;Ayleen
F;2005;Nina
F;2017;Éloïse
F;2014;Ange
F;2010;Tanina
F;2016;Alissa
M;2019;Aden
F;2004;Catherine
M;2010;André
F;2019;Aylin
M;2005;Nino
F;2017;Émilie
F;2014;Apolline
M;2010;Théodore
M;2016;Ambroise
M;2019;Nelson
F;2004;Chayma
M;2010;Ange
F;2019;Erika
M;2005;Noam
F;2017;Estelle
M;2014;Arié
M;2010;Théotime
F;2016;Amira
F;2019;Selena
M;2004;Cheick
M;2010;Anis
F;2019;Hope
M;2005;Noé
F;2017;Eugénie
F;2014;Assya
M;2010;Ugo
F;2016;Anaëlle
F;2019;Sonia
F;2004;Coline
F;2010;Anne
F;2019;Ilina
M;2005;Oussama
F;2017;Eya
M;2014;Axel
M;2010;Yassine
M;2016;Ange
M;2019;Ron
M;2004;David
M;2010;Antoine
F;2019;Keren
F;2005;Rita
F;2017;Gina
M;2014;Aymeric
M;2010;Yohan
F;2016;Angela
M;2019;Sidy
F;2004;Dina
F;2010;Athénaïs
M;2020;Jules
F;2005;Rosa
F;2017;Hafsa
M;2014;Balthazar
F;2010;Yousra
F;2016;Antonia
F;2019;Calypso
F;2004;Domitille
F;2010;Audrey
M;2020;Samuel
M;2005;Ruben
F;2017;Hana
F;2014;Bianca
F;2010;Zoë
F;2016;Asma
F;2019;Evy
F;2004;Elena
F;2010;Aurore
M;2020;Oscar
M;2005;Sean
M;2017;Hédi
F;2014;Candice
M;2011;Abraham
F;2016;Aysha
F;2019;Ivana
M;2004;Eliot
M;2010;Bilal
F;2020;Ava
F;2005;Séléna
M;2017;Ilyes
F;2014;Caroline
M;2011;Adem
M;2016;Aziz
F;2019;Johanna
F;2004;Ella
M;2010;Bilel
M;2020;Ali
F;2005;Selma
F;2017;Léna
F;2014;Chloé
M;2011;Adrian
F;2016;Camila
F;2019;Kadidia
M;2004;Elyes
F;2010;Blandine
F;2020;Alicia
F;2005;Vanessa
F;2017;Louise
F;2014;Cindy
M;2011;Aiden
F;2016;Camille
F;2019;Lyanna
F;2004;Emeline
F;2010;Camélia
F;2020;Anaïs
F;2005;Yamina
M;2017;Lucien
M;2014;Clovis
F;2011;Aimée
M;2016;Christ
F;2019;Malak
F;2004;Emma
M;2010;Carl
M;2020;Baptiste
M;2005;Yassine
F;2017;Luisa
M;2014;Constantin
M;2011;Alex
F;2016;Clarisse
F;2019;Myla
M;2004;Ernest
F;2010;Cassandre
M;2020;Vadim
M;2005;Ylan
F;2017;Lynn
F;2014;Dana
F;2011;Alice
M;2016;Clément
M;2019;Billy
M;2004;Eugène
M;2010;Chahine
M;2020;Anatole
F;2005;Ysé
F;2017;Maeva
M;2014;Daniel
F;2011;Alissa
F;2016;Éléa
M;2019;Kaïss
M;2004;Ewan
M;2010;Chris
M;2020;Charlie
M;2006;Abdoulaye
M;2017;Mahdi
F;2014;Domitille
F;2011;Alizée
M;2016;Eliot
M;2019;Lewis
M;2004;Farès
F;2010;Cléo
M;2020;Ariel
F;2006;Adeline
M;2017;Marc
M;2014;Edouard
M;2011;Aloïs
F;2016;Elisabeth
M;2019;Marley
F;2004;Fatoumata
F;2010;Eléonore
M;2020;Ousmane
M;2006;Adrian
F;2017;Marie
M;2014;Elio
F;2011;Anaïs
F;2016;Elise
M;2019;Silas
F;2004;Floriane
F;2010;Eline
M;2020;Abdoulaye
M;2006;Adriano
M;2017;Mazen
F;2014;Elissa
F;2011;Andrea
F;2016;Élise
M;2019;Solan
F;2004;Grace
M;2010;Elio
M;2020;Ismael
F;2006;Agnès
M;2017;Mendel
M;2014;Florian
F;2011;Angela
F;2016;Elly
M;2019;Ziad
F;2004;Hajar
F;2010;Elise
M;2020;Wassim
M;2004;Jérôme
F;2017;Myriam
M;2014;Gaston
F;2011;Angèle
F;2016;Elya
F;2019;Anita
M;2004;Idriss
F;2010;Elyne
F;2020;Maëlys
F;2004;Julia
F;2017;Nadia
F;2014;Ilyana
F;2011;Antonia
M;2016;Enzo
F;2019;Audrey
M;2004;Skander
F;2010;Emi
F;2020;Célia
F;2004;Latifa
M;2017;Neyl
F;2014;Imene
F;2011;Apolline
M;2016;Erwann
F;2019;Chana
M;2004;Stefan
M;2010;Enzo
F;2020;Ysée
F;2004;Léa
M;2017;Nicolas
F;2014;Jihane
M;2011;Augustin
M;2016;Farès
F;2019;Élina
M;2004;Terence
F;2010;Éva
M;2020;Éloi
F;2004;Lena
M;2017;Nolan
M;2014;Joachim
M;2011;Aurèle
M;2016;Ferdinand
F;2019;Gaëlle
F;2004;Valentine
M;2010;Fabien
M;2020;Kayden
M;2004;Loïc
M;2017;Racim
F;2014;Joana
F;2011;Axelle
M;2016;François
F;2019;Joey
M;2004;Victor
F;2010;Fiona
F;2020;Fanta
M;2004;Malik
F;2017;Raphaëlle
M;2014;Kenzy
M;2011;Aymeric
M;2016;Harouna
F;2019;Luisa
M;2004;Viktor
F;2010;Fleur
M;2020;Dario
F;2004;Manal
F;2017;Safa
M;2014;Kevin
F;2011;Bella
M;2016;Henri
F;2019;Maylis
F;2004;Yasmina
F;2010;Gabriella
F;2020;Emmy
M;2004;Marc
M;2017;Sandro
F;2014;Khadidja
M;2011;Brieuc
F;2016;Hermine
M;2020;Raphaël
M;2005;Abdallah
M;2010;Gaël
F;2020;Tessa
M;2004;Marvin
M;2017;Selyan
M;2014;Killian
M;2011;Chahine
M;2016;Idris
F;2020;Anna
F;2005;Alice
F;2010;Garance
M;2020;Darius
F;2004;Maya
M;2017;Simon
M;2014;Lamine
M;2011;Christopher
F;2016;Inès
M;2020;Noé
M;2005;Amaury
F;2010;Hanna
M;2020;Hedi
M;2004;Michaël
F;2017;Sophia
F;2014;Leia
F;2011;Constance
F;2016;Irène
M;2020;Ismaël
F;2005;Amélie
F;2010;Joséphine
M;2020;Marcus
M;2004;Moustapha
M;2017;Tiago
M;2014;Léonard
F;2011;Eliana
M;2016;Ismaël
M;2020;Imran
M;2005;Amine
F;2010;Juliette
F;2020;Assa
F;2004;Naomie
F;2017;Yaël
M;2014;Liam
F;2011;Ella
F;2016;Leïna
F;2020;Mathilde
F;2005;Amy
M;2010;Justin
F;2020;Hafsa
M;2004;Noah
M;2017;Yahya
F;2014;Linda
F;2011;Élodie
F;2016;Léopoldine
F;2020;Liv
F;2005;Anouk
F;2010;Justine
F;2020;Rym
F;2004;Ornella
F;2018;Ada
F;2014;Loïs
F;2011;Emilia
F;2016;Liliana
M;2020;Benjamin
F;2005;Anta
F;2010;Karine
F;2020;Adélie
F;2004;Pénélope
M;2018;Alban
F;2014;Lyla
M;2011;Ernest
M;2016;Lino
M;2020;Gabin
M;2005;Arnaud
F;2010;Lucille
M;2020;Aksil
F;2004;Perle
F;2018;Amy
M;2014;Marlon
M;2011;Etienne
M;2016;Loan
M;2020;Pierre
M;2005;Aylan
F;2010;Lula
M;2020;Gauthier
M;2004;Ryad
M;2018;Andréa
F;2014;Marta
F;2011;Faustine
M;2016;Loup
M;2020;Naïm
F;2005;Bénédicte
F;2010;Maëlys
M;2020;Jaden
F;2004;Sabrine
M;2018;Anton
M;2014;Matéo
M;2011;Georges
F;2016;Madeleine
F;2020;Mya
M;2005;Brahim
F;2010;Maeva
M;2020;Rémi
M;2018;Aylan
M;2014;Mathias
M;2011;Guillaume
F;2016;Maïssa
F;2020;Sophie
M;2005;Camille
F;2010;Maia
M;2020;Siméon
F;2018;Bianca
F;2014;Mayar
M;2011;James
F;2016;Marley
F;2020;Norah
M;2005;Charles
F;2010;Maïly
F;2020;Lilou
M;2018;Blaise
F;2014;Melissa
F;2011;Khadidja
M;2016;Mathieu
F;2020;Lison
F;2005;Elina
M;2010;Marco
F;2020;Lylia
F;2018;Cassandre
F;2014;Mila
M;2011;Loris
M;2016;Mouhamed
M;2020;Oumar
F;2005;Elisa
M;2010;Marcus
M;2020;Aliocha
F;2018;Cassiopée
M;2014;Mohamed-Amine
M;2011;Louis
M;2016;Moussa
F;2020;Assya
F;2005;Emeline
F;2010;Margaux
M;2020;Nil
F;2018;Catherine
M;2014;Morgan
F;2011;Louison
M;2016;Moustapha
M;2020;Ryan
M;2005;Evann
F;2010;Mariam
M;2020;Carl
F;2018;Céline
M;2014;Mouhamed
F;2011;Lucile
F;2016;Naïla
F;2020;Ayline
M;2005;Eyal
F;2010;Meïssa
M;2020;Gary
F;2018;Charline
M;2014;Nathanaël
M;2011;Maceo
F;2016;Naya
M;2020;Timothé
F;2005;Félicie
F;2010;Mélanie
F;2020;Amaya
F;2018;Clémentine
F;2014;Nawel
F;2011;Maïa
M;2016;Neil
M;2020;Neil
M;2005;Gaston
F;2010;Meyssa
F;2020;Camila
F;2018;Elia
M;2014;Nelson
M;2011;Marin
M;2016;Nelson
F;2020;Arya
F;2005;Iris
M;2010;Mohamed-Amine
F;2020;Clarisse
F;2018;Eloïse
F;2014;Nelya
F;2011;Marine
F;2016;Ninon
M;2020;Édouard
F;2005;Jenny
F;2010;Naëlle
F;2020;Goundo
F;2018;Elyne
M;2014;Nolan
M;2011;Mathias
F;2016;Pia
F;2020;Léopoldine
M;2005;Jimmy
M;2010;Nathanaël
F;2020;Grâce
F;2018;Emma
M;2014;Ryan
F;2011;Melody
F;2016;Raphaëlle
M;2020;Ari
M;2005;Jonas
F;2010;Nélia
F;2020;Maimouna
F;2018;Enéa
F;2014;Taïna
M;2011;Melvil
M;2016;Robinson
M;2020;Habib
M;2005;Jonathan
M;2010;Noam
F;2020;Sakina
F;2018;Eya
F;2014;Tal
F;2011;Natacha
M;2016;Sean
F;2020;Ania
M;2005;Joseph
M;2010;Pacôme
M;2020;Ivan
F;2018;Félicie
F;2014;Tessa
M;2011;Nelson
F;2016;Sélène
F;2020;Gisèle
M;2005;Kaïs
F;2010;Ramata
M;2020;Maëlan
M;2018;Ferdinand
M;2014;Thiago
F;2011;Nourane
F;2016;Sidonie
F;2020;Amandine
F;2005;Karla
M;2010;Rayane
M;2020;Michel
F;2018;Feriel
M;2014;Victor
M;2011;Oren
M;2016;Tayron
F;2020;Astrid
M;2005;Kelyan
M;2010;Ruben
F;2020;Cloé
M;2018;Gabin
F;2014;Violette
F;2011;Paola
M;2016;Thibault
F;2020;Emily
F;2005;Léopoldine
F;2010;Sakina
M;2011;Yanis
F;2018;Gabriella
M;2014;Yannick
M;2011;Philémon
M;2016;Titouan
F;2020;Nine
F;2005;Lili-Rose
F;2010;Shaïly
F;2011;Yara
M;2018;Hedi
M;2014;Yannis
M;2011;Raphaël
F;2016;Violette
M;2020;El
F;2005;Lola
F;2010;Sibylle
M;2011;Yoel
F;2018;Hiba
M;2014;Zacharie
F;2011;Shaïma
M;2016;Zakarya
M;2020;Imrane
F;2005;Lou-Ann
M;2010;Soan
M;2011;Youcef
M;2018;Idrissa
F;2014;Zélie
F;2011;Shannon
F;2016;Zélie
M;2020;Moustapha
F;2005;Maëly
M;2010;Steven
M;2011;Younes
M;2018;Ilyas
M;2015;Aboubakar
F;2011;Solène
F;2016;Zeynab
M;2020;Mael
F;2005;Maeva
M;2010;Tiago
M;2011;Zadig
M;2018;Iyed
M;2015;Aimé
M;2011;Tancrède
M;2017;Alessio
M;2020;Michael
F;2005;Malia
F;2010;Typhaine
M;2012;Abderrahmane
F;2018;Joy
F;2015;Amandine
F;2011;Tasnim
M;2017;Aly
M;2020;Ziyad
F;2005;Marguerite
M;2010;Wael
M;2012;Adel
M;2018;Léo
F;2015;Andrea
F;2011;Tiffany
F;2017;Amélie
F;2020;Firdaws
F;2005;Marianne
M;2010;Zadig
M;2012;Aden
F;2018;Léonore
M;2015;Anes
M;2011;Vadim
F;2017;Anastasia
F;2020;Milla
F;2005;Maryam
M;2011;Adama
M;2012;Ahmed
F;2018;Léontine
F;2015;Annaëlle
M;2004;Adem
M;2017;Anis
F;2020;Rachel
M;2005;Massinissa
F;2011;Alexia
M;2012;Alessandro
F;2018;Lilou
M;2015;Ayoub
M;2004;Adil
M;2017;Ari
M;2020;Andrew
M;2005;Mathurin
F;2011;Alia
F;2012;Aliénor
F;2018;Lilya
F;2015;Baya
F;2004;Aïcha
F;2017;Asma
M;2020;Aymeric
M;2005;Matt
F;2011;Allegra
M;2012;Alpha
F;2018;Lou
M;2015;Côme
M;2004;André
F;2017;Astou
M;2020;Etienne
M;2005;Mohammed
M;2011;Amaury
F;2012;Assil
M;2018;Louison
F;2015;Dalya
F;2004;Anne
M;2017;Aymeric
M;2020;Gaspar
M;2005;Mouhamadou
M;2011;Anis
F;2012;Audrey
F;2018;Louna
M;2015;Demba
F;2004;Ariane
F;2017;Baya
M;2020;Nissim
F;2005;Naïa
M;2011;Ariel
F;2012;Ayem
M;2018;Luka
